Comment_ID,Post_ID,Comment_Text,Comment_Date,Comment
288765900_06,288765900,"沒有耶
可是我是眼睛不舒服，眼球轉動的時候頭還會痛
今天就比較好了🥲
呼吸困難跟心跳加速好像蠻嚴重的
如果真的很不舒服 一定要就醫喔 ！",2021-5-13,"Nope
But my eyes are uncomfortable, and my head will hurt when the eyeball is rotated.
It's better today 了
Difficult to breathe and the acceleration of the heartbeat seem to be very serious
If you are really uncomfortable, you must seek medical treatment!"
254167540_01,254167540,"支持大麻合法化 哈們🙏
我也覺得副作用蠻像的",2021-9-12,"Support the legalization of marijuana 法 法 法 法 法 法 法 法
I also think the side effects are quite similar"
254167540_02,254167540,"我沒發燒、沒肌肉酸痛
就是很想睡！禮拜五下午打完az(9/10)
週六開始一直想睡到週日也是
晚上2點睡到早上11點，醒來一下1點又睡下去到晚上7點，吃個晚餐8點又睡到10點。
連續兩天都這樣！！
有人也是打完很想睡覺嗎！",2021-9-12,"I have no fever, no muscle soreness
I just want to sleep! After the afternoon of the afternoon, I finished AZ (9/10)
I always want to sleep until Sundays on Saturday.
Sleep at 2 o'clock in the evening until 11 o'clock in the morning, wake up at 1 o'clock and then sleep until 7 pm, eat dinner at 8 o'clock and then sleep until 10 o'clock.
This is the case for two consecutive days! Intersection
Someone wants to sleep after playing!"
254167540_03,254167540,疲倦正常的,2021-9-12,Tireless
233143564_01,233143564,這是腦血栓吧......你可以上網查查一般腦血栓症狀 有這個情況。很容易和貧血眼睛全黑搞混。,2021-9-18,This is a cerebral thrombosis ... You can check the symptoms of general cerebral thrombosis on the Internet. It is easy to mix with the nose eyes.
233143564_02,233143564,"我也是9/16打得 但我打的時候是上午10點
副作用就注射地方疼痛 腫脹  倦怠 嗜睡
副作用沒有到很嚴重 就有點類似運動痠痛(運動好像更誇張一點)
至於發燒 跟反覆頭痛到沒有 因為我連吃2天普拿疼
建議如果發生眼前看不到 四肢無法控制 快點去看醫生",2021-9-19,"I also played on 9/16, but when I played, it was 10 am when I played
Side effects are injected with local pain, swelling, burnout, drowsiness
The side effect is not very serious, it is a bit similar to sports soreness (exercise seems more exaggerated)
As for the fever and repeated headache so that I didn’t have a pain for 2 days in a row for 2 days.
It is recommended that if you can't see your limbs in front of you, you can't control it. Go to see the doctor."
233143564_03,233143564,"我22 昨天 9/17 上午10點多打AZ
前面只有施打部位稍微疼痛 沒有其他副作用
直到大約8、9小時過後開始頭痛、肌肉痠痛、疲倦
身體只有微微發熱 沒有發燒(體溫最高只有37.0)
以上我都覺得還好 因為我滿能忍痛的(打針的時候也無感
ㄧ直到凌晨起來上廁所 起來3次有2次差點昏倒
也是眼前一片黑+耳鳴 就像貧血那樣頭重腳輕 
行走的過程身體也是不受控一直往前傾
第二次比較嚴重 頭痛、暈眩、眼前一片黑、耳鳴、全身無力通通來 不舒服到狂冒冷汗(衣服全濕
當下痛到我滿腦子都在想 要不要掛急診、我不要打第二劑了、該不會我要死在AZ手上了吧😭
不過因為持續時間沒有很長 吃完止痛藥後也有好轉 所以就沒去醫院了 跟家人討論過後也是決定如果再度發生就直接送醫",2021-9-19,"I 22 yesterday 9/17 played more than 10 am az at 10 am
There is only a little pain in the front of the place in front without any other side effects
It started headache, muscle soreness, and tiredness until about 8 or 9 hours.
The body is only slightly heated and has a fever (the highest temperature is only 37.0)
I feel fortunate because I am full of pain (I have no feeling when I get the injection
ㄧ Wake up in the early morning and go to the toilet 3 times and almost faint
It is also a black+tinnitus like anemia.
The process of walking is also leaning forward without controlling
The second time is more severe headache, dizziness, darkness in front of the eyes, tinnitus, and weakness of the whole body.
Now I am so painful that I am full of my head and want to hang the emergency department, I don’t want to play the second dose, will I die in the hands of AZ?
However, because the duration did not take a long time after taking an analgesia, I did not go to the hospital. After discussing it with my family, I decided to go to the doctor if it happened again."
233143564_04,233143564,有視力模糊或突然有瘀青或腹痛無法緩解或頭爆炸痛超過24小時一定要馬上看醫生 有可能是血栓的症狀 不要拖不要拖不要拖千萬不要覺得沒事拖著不去看！,2021-9-19,"If you have blurred vision or sudden blood stasis or abdominal pain, or head explosion pain for more than 24 hours, you must immediately see that the doctor may be the symptoms of thrombosis. Do not drag. Do not drag."
228907687_01,228907687,"我也是打AZ但不知道是不是疫苗影響
生活環境一直跟之前一樣
最近身體會不定處發癢
而且癢的地方一抓就一點一點瘀血
其他不癢的地方抓了都沒事
以前都不會這樣QQ",2021-10-05,"I also play AZ but I don't know if it is the effect of the vaccine
The living environment has always been the same as before
Recently, my body will be itchy
And the itchy place is a little bit stasis as soon as it is grabbed
It's okay to catch other places without itching
I couldn't like this before QQ"
228907687_02,228907687,"我也是9/11打了az後大概過四、五天，下巴就開始冒痘，也是耳下到整個下巴一整片像落腮鬍一樣！！！
已經看了醫生但恢復的很慢QQ
而且長痘的地方也會癢
B0請問你有這個狀況嗎？",2021-10-05,"I was also about four or five days after playing AZ in 9/11, and my chin started to take acne. Intersection Intersection
I have seen the doctor but recovered slowly QQ
And the acne is itchy
B0, do you have this situation?"
228907687_03,228907687,感覺打完疫苗體質全改變了，之後還有第二劑，不知道身體又會變得怎樣,2021-10-05,"I feel that the physical constitution has changed all after the vaccine, and there is a second dose afterwards. I don’t know how the body will become."
228907687_04,228907687,"原來不是只有我😭
我發癢的地方是耳下脖子的地方，抓到皮膚變很乾….
前幾天受不了也去看醫生，只能吃藥+抹藥
醫生也不敢保證何時會好，每個人體質不同
打疫苗還要受罪，真的欲哭無淚",2021-10-05,"It turned out not only me
The itchy place is where the neck is under the ears, and the skin becomes very dry ....
I can’t stand the doctor a few days ago, I can only take medicine+medicine
The doctor dare not guarantee when it will be better, each person has different constitutions
If you are vaccine, you will still suffer, and you really want to cry without tears"
259833560_01,259833560,"不知道
我只知道我第一劑bnt就發高燒
我已經期待第二劑了",2021-10-28,"have no idea
I only know that my first dose of BNT is a high fever
I am looking forward to the second dose"
259833560_02,259833560,我打AZ二劑，在醫生評估時醫生說，疫苗會把平日較不健康的地方浮現,2021-10-28,"I play the two doses of AZ, and when the doctor evaluated, the doctor said that the vaccine would emerge from the unhealthy place on weekdays."
259833560_03,259833560,也有可能是你身體很弱,2021-10-28,It may also be that your body is weak
259833560_04,259833560,"BNT第一劑就發燒
害怕第二劑😱",2021-10-29,"BNT's first dose is a fever
Afraid of the second dose"
259833560_05,259833560,"我兩劑bnt都沒什麼感覺
第二劑沒感覺也有可能是我確診過的關係",2021-10-30,"I don't feel much in my two doses BNT
I don't feel the second dose and may be the relationship I have diagnosed"
